ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2011,6.26,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2011,8.16,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2012,7.65,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2012,7.25,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2012,8.14,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2013,7.05,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2013,5.65,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2013,8.81,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2014,8.12,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2014,7.27,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2014,9.14,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2015,10.09,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2015,10.14,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2015,10.04,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2016,8.86,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2016,8.79,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2016,8.95,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2017,9.01,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2017,8.74,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2017,9.31,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2018,9.77,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2018,9.03,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2018,10.62,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Total,2019,9.08,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Male,2019,9.15,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Luxembourg,Share of temporary employees by sex (%),LUX - LFS - EU Labour Force Survey,Sex: Female,2019,8.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2010,7.1,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2010,9.31,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2010,5.21,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2011,6.62,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2011,7.92,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2011,5.46,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2012,4.68,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2012,6.19,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2012,3.31,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2013,4.38,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2013,5.26,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2013,3.57,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2014,3.29,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2014,4.25,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2014,2.41,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2015,3.76,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2015,4.6,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2015,2.98,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2016,3.72,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2016,4.7,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2016,2.84,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2017,3.03,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2017,3.67,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2017,2.44,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2018,2.67,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2018,2.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2018,2.38,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Total,2019,3.18,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Male,2019,3.86,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Latvia,Share of temporary employees by sex (%),LVA - LFS - EU Labour Force Survey,Sex: Female,2019,2.55,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Morocco,Share of temporary employees by sex (%),MAR - LFS - Enquête nationale sur l¿emploi,Sex: Total,2010,5.04,,Coverage of temporary employees: Employees with fixed-term contracts,
Morocco,Share of temporary employees by sex (%),MAR - LFS - Enquête nationale sur l¿emploi,Sex: Total,2011,5.61,,Coverage of temporary employees: Employees with fixed-term contracts,
"Moldova, Republic of",Share of temporary employees by sex (%),MDA - LFS - Labour force survey,Sex: Total,2018,10.03,,,Repository: ILO-STATISTICS - Micro data processing
