ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
"Moldova, Republic of",SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDA - LFS - Labour force survey,Occupation (Managerial positions): Total management,2017,42.03,,Repository: ILO-STATISTICS - Micro data processing
"Moldova, Republic of",SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDA - LFS - Labour force survey,Occupation (Managerial positions): Total management,2018,40.25,,Repository: ILO-STATISTICS - Micro data processing
"Moldova, Republic of",SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDA - LFS - Labour force survey,Occupation (Managerial positions): Total management,2019,45.68,,Repository: ILO-STATISTICS - Micro data processing
Madagascar,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Occupation (Managerial positions): Senior and middle management,2012,24.45,,Repository: ILO-STATISTICS - Micro data processing
Madagascar,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Occupation (Managerial positions): Total management,2012,25.08,,Repository: ILO-STATISTICS - Micro data processing
Madagascar,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDG - LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,Occupation (Managerial positions): Total management,2015,31.77,,Repository: ILO-STATISTICS - Micro data processing
Madagascar,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDG - HS - Enquête périodique auprès des ménages EPM/DSM,Occupation (Managerial positions): Total management,2010,36.58,,Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old
Maldives,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDV - HIES - Household Income and Expenditure Survey,Occupation (Managerial positions): Senior and middle management,2016,19.52,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Maldives,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDV - HIES - Household Income and Expenditure Survey,Occupation (Managerial positions): Total management,2016,19.58,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Maldives,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MDV - PC - Population and Housing Census,Occupation (Managerial positions): Total management,2014,18.46,,Data reference period: September
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2013,34.86,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2013,34.95,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2014,35.27,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2014,35.36,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2015,34.8,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2015,35.98,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2016,35.16,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2016,36.01,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2017,36.44,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2017,36.68,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2018,35.59,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2018,36.1,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Senior and middle management,2019,35.52,,Repository: ILO-STATISTICS - Micro data processing
Mexico,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MEX - LFS - Encuesta Nacional de Ocupación y Empleo,Occupation (Managerial positions): Total management,2019,35.97,,Repository: ILO-STATISTICS - Micro data processing
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2010,30.69,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2010,27.85,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2011,26.29,Break in series: Methodology revised,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2011,27.86,Break in series: Methodology revised,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2012,23.28,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2012,23.09,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2013,24.67,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2013,27.31,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2014,25.95,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2014,29.02,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2015,23,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2015,23.97,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2016,27.27,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2016,25.27,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2017,22.54,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2017,23.98,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2018,28.21,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2018,26.89,,Repository: Eurostat special tabulation
North Macedonia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),MKD - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2019,28.15,,Repository: Eurostat special tabulation
